
"Advanced Micro Devices, Inc.",Last: 105.6,Change:  1.01
"Date: August 20, 2023 at 10:35 PM EDT",Bid: 105.55,Ask: 105.7,Size: 2*3,"Volume: 59,916,675"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Oct 20 2023,AMD231020C00105000,8.5,0.65,8.3,8.45,617,0.438,0.5682,0.0204,2194,105.00,AMD231020P00105000,7,-0.575,6.9,7,851,0.4382,-0.4392,0.021,7341
Fri Oct 20 2023,AMD231020C00110000,6.1,0.375,6.05,6.2,940,0.4337,0.4662,0.0208,5726,110.00,AMD231020P00110000,9.69,-0.735,9.55,9.75,248,0.4339,-0.5444,0.0216,6561
Fri Oct 20 2023,AMD231020C00115000,4.31,0.235,4.3,4.4,475,0.432,0.3698,0.0199,9665,115.00,AMD231020P00115000,12.93,-0.845,12.8,13,74,0.4298,-0.6448,0.0208,5124
Fri Oct 20 2023,AMD231020C00120000,3.01,0.165,3,3.1,706,0.4323,0.2849,0.0179,11555,120.00,AMD231020P00120000,16.5,-1.125,16.5,16.95,37,0.4361,-0.7344,0.019,4145
Fri Oct 20 2023,AMD231020C00125000,2.09,0.115,2.1,2.16,927,0.4342,0.2146,0.0153,8789,125.00,AMD231020P00125000,21.65,-0.15,20.5,21.15,22,0.4371,-0.8099,0.0166,1580
Fri Oct 20 2023,AMD231020C00130000,1.42,0.045,1.44,1.5,1425,0.437,0.1594,0.0126,10735,130.00,AMD231020P00130000,25.41,-0.89,25,25.55,1,0.4447,-0.8706,0.0141,1326
Fri Oct 20 2023,AMD231020C00135000,1.02,0.055,1,1.03,525,0.4428,0.1177,0.0101,6186,135.00,AMD231020P00135000,29.96,-1.04,29.6,30.2,7,0.4498,-0.9178,0.0118,368
Fri Oct 20 2023,AMD231020C00140000,0.71,0.015,0.7,0.78,880,0.4533,0.0872,0.008,34702,140.00,AMD231020P00140000,34.99,-0.81,34.4,35.15,1,0.4758,-0.9538,0.0099,335
Fri Oct 20 2023,AMD231020C00145000,0.53,0.035,0.5,0.56,60,0.461,0.0651,0.0063,3895,145.00,AMD231020P00145000,35.12,0,39.2,40.2,0,0.5033,-0.9802,0.0078,101
Fri Oct 20 2023,AMD231020C00150000,0.39,0.015,0.38,0.39,167,0.4696,0.0492,0.0049,5541,150.00,AMD231020P00150000,37.95,0,44.2,44.95,0,0.5004,-0.9944,0.003,4
Fri Oct 20 2023,AMD231020C00155000,0.3,0.015,0.27,0.3,246,0.4785,0.0379,0.0039,6555,155.00,AMD231020P00155000,47.47,0,49.2,50.1,0,0.5841,-0.9999,0.0001,0
Fri Oct 20 2023,AMD231020C00160000,0.24,0.02,0.21,0.23,86,0.4901,0.0296,0.0031,1942,160.00,AMD231020P00160000,52,0,54.2,54.9,0,0,-1,0,0
Fri Oct 20 2023,AMD231020C00165000,0.18,-0.005,0.17,0.18,13,0.5025,0.0235,0.0025,4010,165.00,AMD231020P00165000,54.57,0,59.25,60.15,0,0.6651,-1,0,0
Fri Oct 20 2023,AMD231020C00170000,0.14,-0.005,0.13,0.14,112,0.5117,0.0189,0.002,1718,170.00,AMD231020P00170000,60.45,0,64.2,64.85,0,0,-1,0,0
Fri Oct 20 2023,AMD231020C00175000,0.11,-0.005,0.1,0.12,6,0.5236,0.0155,0.0017,2053,175.00,AMD231020P00175000,48.95,0,69.2,69.9,0,0,-1,0,0
Fri Oct 20 2023,AMD231020C00180000,0.1,0.005,0.08,0.1,17,0.5348,0.0128,0.0014,1266,180.00,AMD231020P00180000,64.5,0,74.25,74.9,0,0.7046,-1,0,0
Fri Oct 20 2023,AMD231020C00185000,0.09,0.005,0.07,0.09,50,0.5463,0.0107,0.0012,619,185.00,AMD231020P00185000,63.75,0,79.05,80.15,0,0.751,-1,0,0
Fri Oct 20 2023,AMD231020C00190000,0.08,0.005,0.06,0.07,11,0.5594,0.0091,0.001,422,190.00,AMD231020P00190000,59.75,0,84.25,85.1,0,0.8127,-1,0,0
Fri Oct 20 2023,AMD231020C00195000,0.06,0.005,0.05,0.06,10,0.5702,0.0078,0.0008,478,195.00,AMD231020P00195000,0,0,89,90.15,0,0.7921,-1,0,0
Fri Oct 20 2023,AMD231020C00200000,0.04,-0.015,0.02,0.07,1,0.5779,0.0067,0.0007,2120,200.00,AMD231020P00200000,87.2,0,94,95.15,0,0.8196,-1,0,0
Fri Nov 17 2023,AMD231117C00040000,71.75,0,65.75,66.45,0,0,0.998,0.0002,12,40.00,AMD231117P00040000,0.02,0,0.03,0.04,0,0.7601,-0.0032,0.0002,215
Fri Nov 17 2023,AMD231117C00045000,63.49,0,60.6,61.5,0,0,0.9962,0.0004,4,45.00,AMD231117P00045000,0.05,0,0.05,0.07,0,0.7163,-0.005,0.0004,1175
Fri Nov 17 2023,AMD231117C00050000,57.34,0,55.75,56.65,0,0,0.9935,0.0006,28,50.00,AMD231117P00050000,0.07,0,0.08,0.1,0,0.6675,-0.0078,0.0006,1228
Fri Nov 17 2023,AMD231117C00055000,47.9,-2.325,51,51.7,1,0.5159,0.9894,0.0009,31,55.00,AMD231117P00055000,0.16,0.005,0.13,0.15,14,0.6272,-0.0119,0.0009,11840
Fri Nov 17 2023,AMD231117C00060000,56.1,0,46.3,46.9,0,0.5892,0.9831,0.0014,214,60.00,AMD231117P00060000,0.22,-0.015,0.21,0.23,28,0.5924,-0.0183,0.0014,464
Fri Nov 17 2023,AMD231117C00065000,44.28,0,41.45,42.05,0,0.5462,0.9732,0.0022,24,65.00,AMD231117P00065000,0.38,0.01,0.33,0.35,1,0.5601,-0.0282,0.0022,726
Fri Nov 17 2023,AMD231117C00070000,39.05,0,36.65,37.4,0,0.5272,0.9579,0.0032,47,70.00,AMD231117P00070000,0.55,-0.03,0.53,0.55,24,0.5346,-0.0437,0.0033,1549
Fri Nov 17 2023,AMD231117C00075000,31.18,-0.17,32.05,32.7,5,0.5036,0.9349,0.0047,107,75.00,AMD231117P00075000,0.86,-0.08,0.85,0.88,114,0.5151,-0.0669,0.0048,903
Fri Nov 17 2023,AMD231117C00080000,24.9,-2.1,27.7,28.3,1,0.4976,0.9018,0.0066,255,80.00,AMD231117P00080000,1.39,-0.11,1.36,1.39,55,0.5002,-0.1004,0.0067,5446
Fri Nov 17 2023,AMD231117C00085000,22.05,-0.825,23.5,24,2,0.4809,0.8571,0.0088,215,85.00,AMD231117P00085000,2.12,-0.205,2.12,2.15,497,0.4888,-0.1457,0.0089,16213
Fri Nov 17 2023,AMD231117C00090000,20.35,1.275,19.65,20.15,25,0.4751,0.8006,0.0111,567,90.00,AMD231117P00090000,3.23,-0.245,3.15,3.25,572,0.4793,-0.2032,0.0113,24837
Fri Nov 17 2023,AMD231117C00095000,16.43,0.73,16.15,16.55,30,0.4665,0.7337,0.0132,1207,95.00,AMD231117P00095000,4.7,-0.35,4.6,4.7,686,0.4729,-0.2715,0.0135,5533
Fri Nov 17 2023,AMD231117C00100000,13.35,0.65,13.3,13.4,1678,0.4672,0.6589,0.0149,2215,100.00,AMD231117P00100000,6.52,-0.48,6.5,6.55,525,0.4681,-0.3485,0.0153,8548
Fri Nov 17 2023,AMD231117C00105000,10.95,0.825,10.6,10.75,259,0.4624,0.5798,0.016,3043,105.00,AMD231117P00105000,8.9,-0.5,8.75,8.85,292,0.4637,-0.4297,0.0165,3698
Fri Nov 17 2023,AMD231117C00110000,8.62,0.67,8.35,8.5,374,0.4602,0.5,0.0164,4428,110.00,AMD231117P00110000,11.37,-0.83,11.4,11.55,970,0.4597,-0.5126,0.0171,6170
Fri Nov 17 2023,AMD231117C00115000,6.65,0.475,6.5,6.6,245,0.4591,0.423,0.0162,9201,115.00,AMD231117P00115000,14.35,-1.025,14.45,14.75,136,0.4584,-0.5933,0.017,6406
Fri Nov 17 2023,AMD231117C00120000,5,0.275,5,5.1,495,0.4576,0.3513,0.0154,5600,120.00,AMD231117P00120000,17.93,-1.045,18.05,18.25,82,0.4566,-0.6688,0.0164,2439
Fri Nov 17 2023,AMD231117C00125000,3.84,0.24,3.8,3.9,236,0.4579,0.2882,0.0141,4353,125.00,AMD231117P00125000,23.7,0.8,21.8,22.35,10,0.4608,-0.7371,0.0153,1640
Fri Nov 17 2023,AMD231117C00130000,2.91,0.16,2.9,2.98,865,0.4584,0.2332,0.0126,3375,130.00,AMD231117P00130000,27.63,0.53,25.9,26.45,2,0.4614,-0.797,0.014,621
Fri Nov 17 2023,AMD231117C00135000,2.2,0.105,2.2,2.24,149,0.4605,0.1875,0.011,3497,135.00,AMD231117P00135000,30.25,-1.275,30.3,30.9,3,0.4659,-0.8483,0.0126,285
Fri Nov 17 2023,AMD231117C00140000,1.68,0.075,1.67,1.71,88,0.4638,0.1502,0.0095,2536,140.00,AMD231117P00140000,30.81,0,34.85,35.4,0,0.4658,-0.8913,0.0112,68
Fri Nov 17 2023,AMD231117C00145000,1.33,0.095,1.28,1.32,215,0.468,0.1205,0.0081,2465,145.00,AMD231117P00145000,43.19,2.29,39.5,40.1,1,0.4718,-0.9268,0.01,206
Fri Nov 17 2023,AMD231117C00150000,1,0.03,0.99,1.02,58,0.4731,0.0967,0.0068,3267,150.00,AMD231117P00150000,44.05,0,44.35,44.95,0,0.4715,-0.956,0.0088,180
Fri Nov 17 2023,AMD231117C00155000,0.79,0.03,0.77,0.8,3124,0.4787,0.0781,0.0057,1383,155.00,AMD231117P00155000,45.1,0,49.05,50,0,0,-0.9787,0.0071,9
Fri Nov 17 2023,AMD231117C00160000,0.65,0.04,0.61,0.64,176,0.4855,0.0636,0.0048,1393,160.00,AMD231117P00160000,54.85,0,54.25,54.85,0,0,-0.992,0.0034,0
Fri Nov 17 2023,AMD231117C00165000,0.43,-0.065,0.48,0.51,2,0.4915,0.052,0.0041,777,165.00,AMD231117P00165000,56.17,0,59.2,60.15,0,0.582,-0.9985,0.0006,0
Fri Nov 17 2023,AMD231117C00170000,0.4,-0.005,0.39,0.42,27,0.4996,0.043,0.0034,2959,170.00,AMD231117P00170000,55.95,0,64.25,64.9,0,0.5712,-1,0,0
Fri Nov 17 2023,AMD231117C00175000,0.35,0.015,0.32,0.34,10,0.5066,0.0359,0.0029,534,175.00,AMD231117P00175000,59.05,0,69.25,69.95,0,0.6121,-1,0,0
Fri Nov 17 2023,AMD231117C00180000,0.3,0,0.27,0.29,0,0.516,0.0302,0.0025,494,180.00,AMD231117P00180000,63.45,0,74.25,75.05,0,0.6562,-1,0,0
Fri Nov 17 2023,AMD231117C00185000,0.23,-0.01,0.22,0.25,3,0.5242,0.0256,0.0021,366,185.00,AMD231117P00185000,58.4,0,78.95,80.1,0,0,-1,0,0
Fri Nov 17 2023,AMD231117C00190000,0.2,-0.005,0.19,0.21,100,0.5325,0.0219,0.0018,263,190.00,AMD231117P00190000,64.15,0,84.2,85.1,0,0.7095,-1,0,0
Fri Nov 17 2023,AMD231117C00195000,0.18,0,0.16,0.18,0,0.5401,0.0189,0.0016,399,195.00,AMD231117P00195000,66.75,0,88.95,90.15,0,0,-1,0,0
Fri Nov 17 2023,AMD231117C00200000,0.15,-0.005,0.12,0.17,30,0.5472,0.0164,0.0014,545,200.00,AMD231117P00200000,90.25,0,94,95.15,0,0.7275,-1,0,0
Fri Dec 15 2023,AMD231215C00025000,88,0,80.35,81.55,0,0,1,0.0001,2,25.00,AMD231215P00025000,0.01,0,0,0.02,0,0.8614,-0.001,0.0001,8
Fri Dec 15 2023,AMD231215C00030000,83.9,0,75.45,76.55,0,0,0.9996,0.0001,1,30.00,AMD231215P00030000,0,0,0.01,0.04,0,0.8237,-0.0017,0.0001,0
Fri Dec 15 2023,AMD231215C00035000,73.74,0,70.7,71.5,0,0,0.9985,0.0002,5,35.00,AMD231215P00035000,0.04,0,0.03,0.05,0,0.764,-0.0028,0.0002,1
Fri Dec 15 2023,AMD231215C00040000,75.15,0,65.8,66.6,0,0,0.9969,0.0003,4,40.00,AMD231215P00040000,0.06,0,0.05,0.07,0,0.7086,-0.0044,0.0003,2
Fri Dec 15 2023,AMD231215C00045000,0,0,60.9,61.8,0,0,0.9945,0.0005,0,45.00,AMD231215P00045000,0.1,0,0.08,0.11,36,0.6659,-0.0068,0.0005,31
Fri Dec 15 2023,AMD231215C00050000,62.82,0,55.95,57,0,0.463,0.9909,0.0007,9,50.00,AMD231215P00050000,0.17,0.02,0.13,0.15,8,0.6228,-0.0104,0.0007,65
Fri Dec 15 2023,AMD231215C00055000,48.67,-1.93,51.25,52.05,1,0.5245,0.9854,0.0011,2,55.00,AMD231215P00055000,0.21,-0.02,0.2,0.22,1,0.5862,-0.0159,0.0011,45
Fri Dec 15 2023,AMD231215C00060000,43.93,-1.895,46.55,47.25,1,0.527,0.9772,0.0017,213,60.00,AMD231215P00060000,0.33,-0.02,0.32,0.34,14,0.5584,-0.0242,0.0017,201
Fri Dec 15 2023,AMD231215C00065000,41,0,41.95,42.65,0,0.5463,0.9649,0.0025,22,65.00,AMD231215P00065000,0.56,0.01,0.5,0.52,1,0.5331,-0.0367,0.0025,87
Fri Dec 15 2023,AMD231215C00070000,47.83,0,37.25,37.9,0,0.5087,0.9469,0.0036,10,70.00,AMD231215P00070000,0.8,-0.05,0.77,0.8,8,0.5121,-0.0549,0.0036,531
Fri Dec 15 2023,AMD231215C00075000,32.8,0,32.65,33.4,0,0.4866,0.9212,0.005,9,75.00,AMD231215P00075000,1.22,-0.095,1.2,1.23,24,0.4965,-0.081,0.005,824
Fri Dec 15 2023,AMD231215C00080000,28.55,0.75,28.6,29.05,157,0.4844,0.8864,0.0066,42,80.00,AMD231215P00080000,1.86,-0.145,1.82,1.87,768,0.4847,-0.1165,0.0068,7833
Fri Dec 15 2023,AMD231215C00085000,22.9,-0.975,24.55,24.9,10,0.4703,0.8419,0.0085,36,85.00,AMD231215P00085000,2.65,-0.31,2.72,2.76,2399,0.475,-0.1619,0.0086,2956
Fri Dec 15 2023,AMD231215C00090000,20.55,0.325,20.8,21.35,3,0.4682,0.788,0.0103,156,90.00,AMD231215P00090000,3.95,-0.3,3.9,4,630,0.4677,-0.217,0.0106,4500
Fri Dec 15 2023,AMD231215C00095000,18.1,1.175,17.45,17.8,2,0.4628,0.7263,0.012,164,95.00,AMD231215P00095000,5.53,-0.37,5.45,5.55,386,0.4617,-0.2804,0.0123,3245
Fri Dec 15 2023,AMD231215C00100000,14.7,0.7,14.6,14.75,437,0.4578,0.6589,0.0133,635,100.00,AMD231215P00100000,7.4,-0.5,7.4,7.5,41,0.4579,-0.3501,0.0138,3390
Fri Dec 15 2023,AMD231215C00105000,12.2,0.725,11.95,12.1,293,0.4537,0.5883,0.0142,1013,105.00,AMD231215P00105000,9.83,-0.495,9.7,9.85,85,0.4532,-0.4234,0.0148,3902
Fri Dec 15 2023,AMD231215C00110000,9.85,0.575,9.7,9.85,197,0.4507,0.5172,0.0146,1522,110.00,AMD231215P00110000,12.5,-0.6,12.35,12.5,109,0.4505,-0.4975,0.0154,2128
Fri Dec 15 2023,AMD231215C00115000,7.8,0.375,7.8,7.9,151,0.4498,0.4478,0.0146,1914,115.00,AMD231215P00115000,15.87,-0.405,15.45,15.6,29,0.4482,-0.5705,0.0155,1368
Fri Dec 15 2023,AMD231215C00120000,6.45,0.55,6.2,6.3,332,0.448,0.3829,0.0141,5313,120.00,AMD231215P00120000,20.02,0.245,18.85,19.1,5,0.448,-0.64,0.0152,1278
Fri Dec 15 2023,AMD231215C00125000,4.87,0.195,4.9,5,408,0.4473,0.3236,0.0133,1538,125.00,AMD231215P00125000,23.66,0,22.5,23.05,0,0.4505,-0.7044,0.0146,497
Fri Dec 15 2023,AMD231215C00130000,3.9,0.2,3.85,3.95,58,0.4472,0.2711,0.0122,1774,130.00,AMD231215P00130000,27.1,-0.55,26.55,27.1,3,0.4531,-0.7627,0.0137,144
Fri Dec 15 2023,AMD231215C00135000,3.1,0.18,3.05,3.15,69,0.4494,0.2258,0.0111,1817,135.00,AMD231215P00135000,33.25,1.275,30.8,31.35,25,0.4549,-0.8143,0.0127,17
Fri Dec 15 2023,AMD231215C00140000,2.51,0.2,2.42,2.51,70,0.4507,0.1869,0.0098,816,140.00,AMD231215P00140000,36.15,-0.3,35.2,35.8,1,0.46,-0.8592,0.0117,78
Fri Dec 15 2023,AMD231215C00145000,1.94,0.105,1.92,1.96,15,0.4538,0.1546,0.0086,597,145.00,AMD231215P00145000,35.9,0,39.75,40.45,0,0.4638,-0.8979,0.0107,3
Fri Dec 15 2023,AMD231215C00150000,1.57,0.105,1.53,1.57,23,0.4576,0.1282,0.0076,1616,150.00,AMD231215P00150000,45.4,0,44.55,45.2,0,0.4685,-0.931,0.0098,6
Fri Dec 15 2023,AMD231215C00155000,1.17,-0.015,1.23,1.26,14,0.4619,0.1064,0.0066,865,155.00,AMD231215P00155000,47.15,0,49.25,50.15,0,0.4741,-0.9591,0.0089,13
Fri Dec 15 2023,AMD231215C00160000,1.01,0.045,0.99,1.03,18,0.4665,0.0889,0.0057,966,160.00,AMD231215P00160000,43.65,0,54.2,55.2,0,0.504,-0.9797,0.0068,3
Fri Dec 15 2023,AMD231215C00165000,0.83,0.04,0.81,0.84,26,0.4718,0.0745,0.0049,1549,165.00,AMD231215P00165000,52,0,59.2,59.9,0,0.5088,-0.9922,0.003,0
Fri Dec 15 2023,AMD231215C00170000,0.7,0.04,0.67,0.7,3,0.478,0.0629,0.0043,125,170.00,AMD231215P00170000,56.88,0,64.25,65.05,0,0.5494,-0.9984,0.0006,0
Fri Dec 15 2023,AMD231215C00175000,0.57,0.02,0.56,0.59,5,0.4843,0.0535,0.0037,111,175.00,AMD231215P00175000,57.95,0,69.05,70.1,0,0.5513,-1,0,0
Fri Dec 15 2023,AMD231215C00180000,0.51,0,0.47,0.5,0,0.49,0.0458,0.0032,312,180.00,AMD231215P00180000,63.83,0,74.15,74.95,0,0,-1,0,0
Fri Dec 15 2023,AMD231215C00185000,0.41,0.01,0.39,0.42,3,0.4959,0.0394,0.0028,81,185.00,AMD231215P00185000,68.45,0,79.05,80.15,0,0.6106,-1,0,0
Fri Dec 15 2023,AMD231215C00190000,0.34,-0.005,0.34,0.36,3,0.5031,0.0342,0.0025,71,190.00,AMD231215P00190000,87.2,1.375,84.05,85.15,1,0.6431,-1,0,0
Fri Dec 15 2023,AMD231215C00195000,0.38,0,0.29,0.32,0,0.5103,0.0298,0.0022,262,195.00,AMD231215P00195000,0,0,89,90.1,0,0,-1,0,0
Fri Dec 15 2023,AMD231215C00200000,0.28,0.02,0.23,0.48,2,0.517,0.0262,0.0019,383,200.00,AMD231215P00200000,0,0,93.95,95.15,0,0,-1,0,0
Fri Dec 15 2023,AMD231215C00210000,0.21,0.005,0.2,0.22,4,0.532,0.0205,0.0015,85,210.00,AMD231215P00210000,0,0,104.1,105.15,0,0.7312,-1,0,0
Fri Dec 15 2023,AMD231215C00220000,0.14,-0.025,0.16,0.18,1,0.5468,0.0164,0.0012,154,220.00,AMD231215P00220000,0,0,114.1,115.05,0,0.7503,-1,0,0
Fri Jan 19 2024,AMD240119C00025000,81,1.075,80.8,81.7,5,0.9223,1,0.0001,735,25.00,AMD240119P00025000,0.03,0.015,0.01,0.03,3,0.8095,-0.0014,0.0001,6170
Fri Jan 19 2024,AMD240119C00030000,75.91,0.985,75.6,76.75,4,0,0.9992,0.0001,275,30.00,AMD240119P00030000,0.04,0.005,0.03,0.04,1,0.7522,-0.0024,0.0001,1877
Fri Jan 19 2024,AMD240119C00035000,73.62,0,70.9,71.95,0,0.6093,0.9977,0.0002,146,35.00,AMD240119P00035000,0.05,0,0.05,0.07,0,0.7059,-0.0038,0.0002,6102
Fri Jan 19 2024,AMD240119C00040000,70.73,0,66.1,66.85,0,0,0.9955,0.0004,1046,40.00,AMD240119P00040000,0.09,-0.005,0.09,0.1,11,0.6627,-0.006,0.0004,7980
Fri Jan 19 2024,AMD240119C00045000,66.05,0,61.05,62.1,0,0,0.9922,0.0006,567,45.00,AMD240119P00045000,0.16,0.01,0.13,0.16,34,0.6232,-0.0094,0.0006,11544
Fri Jan 19 2024,AMD240119C00050000,56.8,1.025,56.5,57.2,3,0.5244,0.9873,0.0009,2587,50.00,AMD240119P00050000,0.22,-0.01,0.21,0.23,14,0.5891,-0.0144,0.0009,21468
Fri Jan 19 2024,AMD240119C00055000,54.2,0,51.8,52.5,0,0.5451,0.98,0.0013,4127,55.00,AMD240119P00055000,0.33,-0.02,0.33,0.35,52,0.562,-0.0217,0.0014,10874
Fri Jan 19 2024,AMD240119C00060000,46.77,0.42,47.05,47.75,5,0.5173,0.9694,0.002,6270,60.00,AMD240119P00060000,0.51,-0.025,0.5,0.52,532,0.5365,-0.0325,0.002,24124
Fri Jan 19 2024,AMD240119C00065000,43.25,1.55,42.4,43.1,1,0.499,0.9543,0.0028,4774,65.00,AMD240119P00065000,0.75,-0.065,0.76,0.79,5,0.5167,-0.0479,0.0028,21254
Fri Jan 19 2024,AMD240119C00070000,37,-0.275,38,38.6,14,0.4935,0.9334,0.0038,6891,70.00,AMD240119P00070000,1.13,-0.105,1.15,1.19,94,0.5011,-0.0691,0.0039,26136
Fri Jan 19 2024,AMD240119C00075000,33.97,0.945,33.7,34.25,13,0.4832,0.9057,0.0051,8389,75.00,AMD240119P00075000,1.7,-0.135,1.71,1.75,122,0.4881,-0.0973,0.0052,32996
Fri Jan 19 2024,AMD1240119C00075000,78.77,0,107.3,110.35,0,0.5641,0.9958,0.0004,5,75.00,AMD1240119P00075000,1.62,0,0,0.7,0,0.68,-0.0058,0.0004,7
Fri Jan 19 2024,AMD240119C00080000,29.93,1.005,29.6,30.25,26,0.4789,0.8704,0.0065,12662,80.00,AMD240119P00080000,2.49,-0.17,2.46,2.53,3053,0.4781,-0.1334,0.0066,26607
Fri Jan 19 2024,AMD1240119C00080000,126.24,0,102.45,105.4,0,0.4911,0.9935,0.0005,21,80.00,AMD1240119P00080000,1.46,0,0.01,0.79,0,0.6484,-0.0081,0.0006,6
Fri Jan 19 2024,AMD240119C00085000,25.65,0.5,25.8,26.2,6,0.4673,0.8273,0.008,14309,85.00,AMD240119P00085000,3.5,-0.25,3.5,3.6,46,0.4701,-0.1777,0.0082,22581
Fri Jan 19 2024,AMD1240119C00085000,69.29,0,97.55,100.65,0,0.5179,0.9906,0.0007,2,85.00,AMD1240119P00085000,0,0,0,0.9,0,0.6171,-0.0111,0.0007,0
Fri Jan 19 2024,AMD240119C00090000,22.32,0.695,22.15,22.6,37,0.4576,0.777,0.0094,17069,90.00,AMD240119P00090000,4.7,-0.475,4.8,4.95,79,0.4633,-0.2292,0.0097,35637
Fri Jan 19 2024,AMD1240119C00090000,74.9,0,92.7,95.9,0,0.5164,0.9868,0.001,9,90.00,AMD1240119P00090000,0,0,0,1.03,0,0.5891,-0.0149,0.001,10
Fri Jan 19 2024,AMD240119C00095000,19.5,1.025,19.1,19.35,229,0.4578,0.7209,0.0107,9330,95.00,AMD240119P00095000,6.39,-0.51,6.5,6.6,76,0.4584,-0.2876,0.0111,18708
Fri Jan 19 2024,AMD1240119C00095000,66,0,87.9,91.05,0,0.4988,0.982,0.0013,6,95.00,AMD1240119P00095000,0,0,0,1.2,0,0.5644,-0.0198,0.0013,16
Fri Jan 19 2024,AMD240119C00100000,16.27,0.645,16.05,16.4,723,0.4558,0.6607,0.0118,24452,100.00,AMD240119P00100000,8.49,-0.51,8.45,8.7,656,0.4539,-0.3502,0.0123,18287
Fri Jan 19 2024,AMD1240119C00100000,84.1,0.825,83.15,86.4,10,0.499,0.976,0.0016,21,100.00,AMD1240119P00100000,2.25,0,0.26,1.39,0,0.5576,-0.0258,0.0016,75
Fri Jan 19 2024,AMD240119C00105000,13.83,0.73,13.6,13.85,237,0.4503,0.5984,0.0125,7363,105.00,AMD240119P00105000,10.92,-0.53,10.8,10.95,224,0.4504,-0.4156,0.0132,9646
Fri Jan 19 2024,AMD1240119C00105000,0,0,78.35,81.75,0,0.4936,0.9686,0.002,9,105.00,AMD1240119P00105000,2.04,0,0.23,1.64,0,0.5322,-0.0333,0.002,18
Fri Jan 19 2024,AMD240119C00110000,11.44,0.54,11.35,11.5,407,0.4483,0.5358,0.0129,15203,110.00,AMD240119P00110000,13.63,-0.57,13.5,13.7,92,0.4481,-0.4815,0.0137,20941
Fri Jan 19 2024,AMD1240119C00110000,84.5,0,73.65,77.25,0,0.493,0.9597,0.0025,5,110.00,AMD1240119P00110000,1,0,0.59,1.99,0,0.5296,-0.0424,0.0025,33
Fri Jan 19 2024,AMD240119C00115000,9.4,0.4,9.4,9.6,347,0.446,0.4743,0.013,19877,115.00,AMD240119P00115000,17.95,0.65,16.5,16.8,13,0.4469,-0.5469,0.014,8927
Fri Jan 19 2024,AMD1240119C00115000,93.9,0,69.55,72.75,0,0.5099,0.949,0.0031,7,115.00,AMD1240119P00115000,11.85,0,0.6,2.39,0,0.5086,-0.0532,0.0031,354
Fri Jan 19 2024,AMD240119C00120000,7.85,0.45,7.7,7.85,225,0.4437,0.4163,0.0128,33293,120.00,AMD240119P00120000,20,-0.675,19.75,20.05,128,0.4429,-0.6101,0.0139,9875
Fri Jan 19 2024,AMD1240119C00120000,105.2,0,64.45,68.35,0,0.4825,0.9364,0.0037,4,120.00,AMD1240119P00120000,0,0,0.88,2.9,0,0.4991,-0.066,0.0038,1
Fri Jan 19 2024,AMD240119C00125000,6.43,0.38,6.3,6.45,325,0.4428,0.362,0.0123,8432,125.00,AMD240119P00125000,23.55,-0.85,23.35,23.75,23,0.4418,-0.6698,0.0136,1708
Fri Jan 19 2024,AMD1240119C00125000,74.66,0,60,64.05,0,0.4784,0.9216,0.0044,1,125.00,AMD1240119P00125000,2.4,0,1.25,3.55,0,0.492,-0.0811,0.0045,2
Fri Jan 19 2024,AMD240119C00130000,5.35,0.4,5.15,5.3,330,0.4431,0.3124,0.0116,15849,130.00,AMD240119P00130000,27.5,-0.85,27.3,27.75,3,0.4453,-0.7254,0.0131,1477
Fri Jan 19 2024,AMD1240119C00130000,76.5,0,56.5,59.85,0,0.495,0.9045,0.0052,26,130.00,AMD1240119P00130000,11,0,1.74,4.25,0,0.4843,-0.0986,0.0053,27
Fri Jan 19 2024,AMD240119C00135000,4.25,0.2,4.2,4.35,40,0.443,0.2677,0.0108,13814,135.00,AMD240119P00135000,33.38,0.855,31.4,31.95,4,0.4475,-0.7762,0.0125,450
Fri Jan 19 2024,AMD1240119C00135000,0,0,52.15,55.8,0,0.486,0.8848,0.006,5,135.00,AMD1240119P00135000,0,0,2.34,5.1,0,0.4777,-0.1187,0.0061,22
Fri Jan 19 2024,AMD240119C00140000,3.5,0.175,3.45,3.55,84,0.4451,0.2289,0.0099,10807,140.00,AMD240119P00140000,31.8,0,35.7,36.25,0,0.448,-0.8222,0.0118,531
Fri Jan 19 2024,AMD1240119C00140000,59,0,48,51.85,0,0.4788,0.8624,0.0068,13,140.00,AMD1240119P00140000,0,0,3.05,6.2,0,0.4735,-0.1416,0.007,0
Fri Jan 19 2024,AMD240119C00145000,2.87,0.16,2.82,2.88,121,0.4459,0.1948,0.009,12587,145.00,AMD240119P00145000,34.15,0,40.15,40.8,0,0.4512,-0.8631,0.0111,109
Fri Jan 19 2024,AMD1240119C00145000,85,0,44.1,48,0,0.4733,0.8374,0.0077,13,145.00,AMD1240119P00145000,0,0,3.95,7.2,0,0.4658,-0.1673,0.0079,54
Fri Jan 19 2024,AMD240119C00150000,2.35,0.125,2.31,2.4,1350,0.448,0.1658,0.0081,28517,150.00,AMD240119P00150000,46.03,0,44.75,45.45,0,0.4541,-0.8993,0.0104,294
